asr,iteration,model_size,seed_idx,adv_training_round,model_idx,log_mean_prob,mean_log_prob,_step,flops_per_iteration,adversarial_eval_pre_attack_accuracy,adversarial_eval_n_correct_pre_attack,adversarial_eval_n_incorrect_pre_attack,adversarial_eval_n_examples,adversarial_eval_n_correct_post_attack,adversarial_eval_n_incorrect_post_attack,dataset_n_val,model_family,model_name_or_path,model_revision,evaluation_evaluation_attack_seed,run_name,run_id,run_state,run_created_at,num_params,post_attack_accuracy
0.005,1,11586560000,0,0,9,-0.0050113988108932,-0.0413491204380989,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.01,2,11586560000,0,0,9,-0.0084563605487346,-0.0694425702095031,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.01,3,11586560000,0,0,9,-0.0100734457373619,-0.1495932042598724,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.01,4,11586560000,0,0,9,-0.010188509710133,-0.162989467382431,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.015,5,11586560000,0,0,9,-0.0136829856783151,-0.1755117923021316,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.015,6,11586560000,0,0,9,-0.0153458965942263,-0.2015586048364639,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.015,7,11586560000,0,0,9,-0.0165262520313262,-0.2148400843143463,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.02,8,11586560000,0,0,9,-0.0237919073551893,-0.273817241191864,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.03,9,11586560000,0,0,9,-0.0306090004742145,-0.317088782787323,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.045,10,11586560000,0,0,9,-0.0446147769689559,-0.387909322977066,4,1.07489777737728e+17,1.0,200.0,0.0,200.0,191.0,9.0,200,pythia,AlignmentResearch/robust_llm_pythia-12b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0009,7p563vp2,finished,2024-08-28T16:39:10Z,11586560000,0.955
0.0,0,7629056,0,0,0,,,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.0456852791878172,1,7629056,0,0,0,-0.0478730238974094,-0.2765403687953949,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.1269035532994924,2,7629056,0,0,0,-0.1365576833486557,-1.244018316268921,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.2436548223350253,3,7629056,0,0,0,-0.2933825850486755,-2.8768465518951416,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.4111675126903553,4,7629056,0,0,0,-0.5167664289474487,-4.989579200744629,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.5431472081218274,5,7629056,0,0,0,-0.7867367267608643,-7.095359802246094,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.6243654822335025,6,7629056,0,0,0,-0.9890013933181764,-9.126076698303224,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.700507614213198,7,7629056,0,0,0,-1.1916687488555908,-10.83376121520996,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.7614213197969544,8,7629056,0,0,0,-1.4547191858291626,-12.20413875579834,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.817258883248731,9,7629056,0,0,0,-1.710239291191101,-13.363421440124512,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.8477157360406091,10,7629056,0,0,0,-1.867969036102295,-14.39641284942627,4,126281441683353.6,0.985,197.0,3.0,200.0,30.0,167.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0000,3f6xpbo4,finished,2024-08-28T06:28:20Z,7629056,0.15
0.0,0,6650740736,0,0,8,,,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.015,1,6650740736,0,0,8,-0.0170019380748271,-0.112962394952774,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.04,2,6650740736,0,0,8,-0.0428938716650009,-0.487849086523056,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.0799999999999999,3,6650740736,0,0,8,-0.0859250202775001,-0.9784287810325624,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.0899999999999999,4,6650740736,0,0,8,-0.094389908015728,-1.3067195415496826,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.1149999999999999,5,6650740736,0,0,8,-0.1239896342158317,-1.5559135675430298,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.135,6,6650740736,0,0,8,-0.1482386142015457,-1.8441004753112795,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.1899999999999999,7,6650740736,0,0,8,-0.2105072140693664,-2.312398672103882,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.2199999999999999,8,6650740736,0,0,8,-0.2451967298984527,-2.8613572120666504,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.265,9,6650740736,0,0,8,-0.3071874976158142,-3.3667097091674805,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.305,10,6650740736,0,0,8,-0.3650320470333099,-3.854568481445313,4,1.0753937845593702e+17,1.0,200.0,0.0,200.0,139.0,61.0,200,pythia,AlignmentResearch/robust_llm_pythia-6.9b_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0008,2xd7co55,finished,2024-08-28T09:22:20Z,6650740736,0.695
0.0,0,353824768,0,0,4,,,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.025,1,353824768,0,0,4,-0.0250812266021966,-0.3082061409950256,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.05,2,353824768,0,0,4,-0.0516946204006671,-0.5778985023498535,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.0949999999999999,3,353824768,0,0,4,-0.0973921716213226,-0.9723513126373292,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.13,4,353824768,0,0,4,-0.1396895200014114,-1.5408695936203003,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.1949999999999999,5,353824768,0,0,4,-0.2154460251331329,-2.246213436126709,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.25,6,353824768,0,0,4,-0.2814903259277344,-2.95358943939209,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.31,7,353824768,0,0,4,-0.371800810098648,-3.8606154918670654,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.365,8,353824768,0,0,4,-0.4596256017684936,-4.832662582397461,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.4,9,353824768,0,0,4,-0.5106627941131592,-5.733476638793945,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.4499999999999999,10,353824768,0,0,4,-0.6024573445320129,-6.487762928009033,4,5867245646290125.0,1.0,200.0,0.0,200.0,110.0,90.0,200,pythia,AlignmentResearch/robust_llm_pythia-410m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0004,2yiq2bf5,finished,2024-08-28T06:30:15Z,353824768,0.55
0.0,0,7629056,1,0,0,,,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.0761421319796954,1,7629056,1,0,0,-0.0766907930374145,-0.7241799831390381,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.1675126903553299,2,7629056,1,0,0,-0.189540684223175,-2.250675678253174,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.3096446700507614,3,7629056,1,0,0,-0.3785672187805176,-4.443521022796631,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.5177664974619289,4,7629056,1,0,0,-0.7159454822540283,-7.146905899047852,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.6395939086294415,5,7629056,1,0,0,-1.0402719974517822,-10.508947372436523,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.7817258883248731,6,7629056,1,0,0,-1.4803733825683594,-13.01769733428955,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.8426395939086294,7,7629056,1,0,0,-1.8433153629302976,-15.768564224243164,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.868020304568528,8,7629056,1,0,0,-2.030500888824463,-17.20821189880371,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.9086294416243654,9,7629056,1,0,0,-2.4029572010040283,-18.79704666137696,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.934010152284264,10,7629056,1,0,0,-2.707515239715576,-19.54809188842773,4,124304376398387.2,0.985,197.0,3.0,200.0,13.0,184.0,200,pythia,AlignmentResearch/robust_llm_pythia-14m_clf_spam_v-ian-082_s-1,main,0,ian-109-gcg-pythia-spam-0010,1y2h0nvh,finished,2024-08-28T06:33:09Z,7629056,0.065
0.0,0,123691008,0,0,3,,,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.015075376884422,1,123691008,0,0,3,-0.0152333844453096,-0.1743310391902923,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.0301507537688442,2,123691008,0,0,3,-0.0319845005869865,-0.3696146011352539,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.0452261306532663,3,123691008,0,0,3,-0.0462201014161109,-0.5595069527626038,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.0653266331658291,4,123691008,0,0,3,-0.0676764473319053,-0.9297704696655272,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.0804020100502512,5,123691008,0,0,3,-0.0851821079850196,-1.2199718952178955,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.1155778894472361,6,123691008,0,0,3,-0.1189828291535377,-1.6604299545288086,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.135678391959799,7,123691008,0,0,3,-0.1465596407651901,-1.9871784448623653,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.1658291457286432,8,123691008,0,0,3,-0.1820092797279358,-2.4998891353607178,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.185929648241206,9,123691008,0,0,3,-0.2045688480138778,-3.0144970417022705,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
0.2412060301507538,10,123691008,0,0,3,-0.2715316712856293,-3.5610105991363525,4,2043759512739840.0,0.995,199.0,1.0,200.0,151.0,48.0,200,pythia,AlignmentResearch/robust_llm_pythia-160m_clf_spam_v-ian-082_s-0,main,0,ian-109-gcg-pythia-spam-0003,we4j7326,finished,2024-08-28T06:31:01Z,123691008,0.755
